ID_Record,Log ID,Time Stamp,User ID,IP Address,Hostname,Log Level,Status,Reference ID,Source,Log Error Code,Log Error Code Description
611,430674338,2014-02-26,U081278,222.250.255.181,60y2ap8.com,INFO,Completed Successfully,R045144,Scheduler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
570,945549838,2015-12-04,U097317,104.61.140.175,j0h7mf2d.com,NORMAL,Pending,R054882,Application,504 Gateway Timeout,"Logged when the server, while acting as a gateway or proxy, did not receive a timely response from the upstream server."
228,799906804,2017-05-04,U075561,115.179.235.182,yyjbbt9bx.com,CRITICAL,Cancelled,R079943,System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
97,239276746,2011-06-03,U038483,117.216.137.208,i8lvxruoe7.com,NORMAL,Pending,R039677,Device,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
797,175224373,2013-11-11,U014148,180.172.60.93,zzw3l6vyp.com,NORMAL,In Progress,R013110,Application,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
145,363457909,2014-06-26,U061867,83.18.175.72,3w574y3mio.com,NORMAL,Pending,R048403,Device,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
566,140566675,2022-02-24,U007641,73.166.212.136,wr7l5mqw.com,INFO,Completed Successfully,R043653,Error Handler,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
380,430463452,2022-04-05,U076907,10.189.111.73,crm7tcf8yzt0kaa.com,NORMAL,Queued,R035957,User,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
850,448831091,2022-01-27,U079260,84.228.111.134,gw26oaz4tpg.com,NORMAL,Completed Successfully,R066306,Security System,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
831,538056783,2016-07-09,U073846,103.192.126.184,fv1tg575e.com,NORMAL,Completed Successfully,R011956,Device,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
560,549951608,2016-06-12,U079644,132.128.95.184,0qbpobmy2ln0u7.com,INFO,In Progress,R064970,Device,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
910,203374623,2023-07-30,U039144,207.152.90.252,xvdykdc.com,ERROR,Failed,R018868,Error Handler,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
99,976723013,2018-11-30,U092975,184.233.62.11,xjp8x6rbdzs9ro.com,NORMAL,Queued,R017148,User,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
287,276151432,2020-07-12,U076475,127.226.35.187,eupsjdb9b4vulk.com,INFO,Pending,R022776,Security System,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
109,621484369,2014-04-09,U009384,6.197.171.152,dgjdl26xd5hu.com,NORMAL,Completed Successfully,R070320,Network,400 Bad Request,"Indicates that the server cannot or will not process the request due to a client error (e.g., malformed request syntax)."
923,287341621,2012-05-08,U040538,43.178.9.224,t3lfkt4nl.com,NORMAL,Pending,R014039,User,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
914,188109353,2016-02-05,U092188,20.53.114.168,wngf345p4lki.com,NORMAL,Pending,R057429,External Service,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
954,845939760,2017-06-15,U011615,158.151.95.103,m5al4uh.com,NORMAL,In Progress,R030739,Error Handler,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
725,306168382,2015-02-11,U052076,6.201.59.120,mo5otezr.com,NORMAL,Completed Successfully,R020595,Device,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
407,410387373,2017-10-20,U042271,103.115.98.74,fejyvt4npp02.com,NORMAL,Queued,R034324,Security System,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
536,540787383,2022-08-28,U087578,204.139.69.120,685quks45at.com,NORMAL,Queued,R077853,System,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
405,611963065,2014-12-23,U052121,119.25.255.69,2eebaal0a2zrtzl.com,NORMAL,Pending,R050103,User,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
938,743037261,2020-08-07,U023708,248.75.70.72,rf14psemngw.com,NORMAL,In Progress,R009736,Scheduler,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
254,515959019,2022-01-14,U097491,38.240.33.219,kk9r920y1dert5d.com,NORMAL,Pending,R099701,Error Handler,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
296,889397626,2020-08-09,U067651,247.6.52.51,uw5f8yo.com,CRITICAL,Warning,R048764,Device,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
128,996795393,2011-03-18,U020998,73.31.208.198,q9aakatg3.com,NORMAL,Pending,R017622,External Service,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
322,562145795,2018-04-05,U073967,64.129.21.178,5j0orsfksl7ijje.com,CRITICAL,Cancelled,R050151,Scheduler,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
807,380108256,2019-12-05,U011587,239.81.191.156,nm82444u0yf.com,ERROR,Failed,R036953,Database,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
124,891412283,2012-02-10,U049330,164.84.51.197,3r1dva3asif.com,NORMAL,Pending,R055019,Error Handler,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
353,738912879,2017-11-23,U040796,133.222.212.18,4dohxet66x1te.com,NORMAL,In Progress,R098845,System,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
509,796587851,2024-01-02,U069511,97.99.63.197,yphxuxihmw.com,NORMAL,Completed Successfully,R058637,Device,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
167,659432244,2010-02-11,U093592,71.217.174.17,13ypuix4vwyv.com,NORMAL,Queued,R041891,Security System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
167,512852287,2021-10-16,U032782,38.39.198.45,r94wzi1.com,WARNING,Cancelled,R055462,Application,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
791,780910217,2011-05-20,U029114,1.164.104.108,2t2eh5sfphkzs.com,NORMAL,In Progress,R081832,Device,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
10,210012017,2023-05-23,U070374,215.143.199.92,lgqw70g.com,NORMAL,Queued,R079382,Device,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
746,523273555,2018-08-24,U035093,8.219.11.166,0dcrpf7l43.com,NORMAL,Pending,R094621,Scheduler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
36,673800996,2023-07-18,U074737,186.44.179.188,1thvfxb6f8.com,ERROR,Timed Out,R089434,Scheduler,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
256,167578911,2010-02-03,U080196,147.91.54.100,4jc1n6mcqjb.com,CRITICAL,Failed,R039372,Security System,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
25,489187275,2015-11-30,U058665,89.30.208.227,3256a4m82.com,ERROR,Cancelled,R093917,Error Handler,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
752,487067318,2017-04-07,U086037,48.184.172.165,drde1hzim9t59.com,NORMAL,In Progress,R067469,Security System,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
716,963656159,2023-12-07,U020306,7.210.155.49,k3x2dvq.com,NORMAL,Pending,R046082,System,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
881,496650538,2010-08-01,U053080,236.217.252.208,01tgmdp5b.com,NORMAL,Pending,R009837,External Service,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
88,526682274,2023-09-12,U073125,217.246.190.44,gs12832mowzkid.com,CRITICAL,Cancelled,R051812,Application,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
552,445773240,2018-03-25,U071390,194.175.163.163,itijph4spkb7wlj.com,NORMAL,Completed Successfully,R077493,Error Handler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
936,105220363,2016-06-22,U064071,189.120.217.249,41695mkkcva.com,NORMAL,Completed Successfully,R073194,User,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
823,901364745,2017-10-30,U090610,197.231.206.23,28nckubi.com,NORMAL,In Progress,R008278,Scheduler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
455,723799044,2019-10-14,U027319,45.104.158.29,q1t3caf6w.com,DEBUG,Warning,R079542,System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
336,259021241,2021-11-22,U082635,19.70.220.40,3lhb64s.com,NORMAL,Queued,R011470,Database,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
565,229069870,2011-08-30,U068806,185.189.156.114,tnpyc0aul83zn.com,INFO,In Progress,R008024,Scheduler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
818,818629272,2021-12-04,U081099,66.8.253.2,3tk69x118f93.com,NORMAL,Completed Successfully,R067676,External Service,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
258,221389162,2010-05-08,U047403,178.243.243.226,zqgencalrj6k53r.com,NORMAL,Pending,R019287,Database,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
810,761687651,2010-02-11,U047552,57.225.240.112,24uk64qz.com,NORMAL,Pending,R089919,Network,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
173,161795023,2018-06-26,U020461,82.231.78.243,g9ez3bmk3ydlach.com,NORMAL,In Progress,R006120,Network,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
843,212287478,2018-10-13,U059749,106.100.218.104,bzfts91.com,CRITICAL,Timed Out,R010230,External Service,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
